Comentario,Fecha,Estrellas,Nombre,Tipo Establecimiento,Tipo,Dirección,Coordenadas,Latitud,Longitud,Calificación,Fecha_numero
"Algo diferente, pero todo se debe comprar por separado.  Como papas y vegetales",Hace 4 años,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2020
"Muy ricas las Alitas y papas fritas 🍟
Las Alitas picantes realmente son picantes! 🔥…",Hace 5 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
Un poco costoso y las alitas estaban frías,Hace 3 años,3 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,0,06/22/2021
La promo de todos los lunes literalmente es para chuparte los dedos!!,Hace 6 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2018
Buen lugar para comer y buena cerveza.,Hace 5 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
"Buen sabor, atención y calidad en los productos",Hace 4 años,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2020
"Las alitas que aparecen los de enchufetv, son buenas, sobre todo las picantes",Hace 5 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
Muy buenas salsas para las alitas,Hace 2 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2022
"Buen sabor de las alitas, precios moderados",Hace 6 años,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2018
Exquisitas alitas y buen ambiente.,Hace 5 años,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
"Precios un poco altos, con relación al producto.",Hace 2 años,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2022
Las mejores alitas que he comido en mucho tiempo!,Hace 5 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
Son muy ricas y de gran variedad,Hace 4 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2020
Perfectas. Buen precio . Buenas salsas,Hace 4 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2020
"En Alitas Benditas son buenos el ambiente y las papas fritas, nada más!",Hace 5 años,3 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,0,06/23/2019
Precios modicos decoración del local es buena,Hace 6 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2018
"La comida super rica, servicio excelente",Hace 6 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2018
Buen sabor y rápido servicio,Hace 6 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2018
Excelente lugar..... Muy ricas,Hace 5 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
Las alitas son espectaculares,Hace 4 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2020
Buenas alitas. Bien ambiente,Hace 6 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2018
Buena relacion calidad precio,Hace 2 años,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2022
Pesima atención de parte de el personal,Hace un año,1 estrella,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,-1,06/22/2023
"Sabor 10
Picante 6
Música 20",Hace 5 años,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
La comida es súper rica y buen ambiente,Hace 5 años,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
Excelente calidad y servicio lo recomiendo visitar,Hace 4 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2020
"Muy buenas alitas, entre las mejores de la ciudad",Hace 4 años,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2020
Excelente servicio y buena la preparación,Hace 2 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2022
Si van pregunten por las promos que tienen que son buenas,Hace 4 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2020
Todos los sabores muy buenos,Hace 5 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
Muy bien excelente todo,Hace 3 años,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2021
La atencion de las meseras es PESIMA,Hace 2 años,1 estrella,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,-1,06/22/2022
"Un poco exagerada la bioseguridad, pusieron alcohol hasta en el sorbete",Hace 3 años,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2021
Todos los días tienen promociones,Hace 5 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
Buena comida lugar excelente y buen servicio,Hace 5 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
No tienen el sabor que me gusta,Hace 4 años,3 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,0,06/22/2020
Un poco de distanciamiento entre mesa y mesa es lo que sugiero.,Hace 3 años,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2021
Excelente sabor y variedad.,Hace 5 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
Deliciosas sus alitas y sus salsas,Hace 4 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2020
Rico y buenos precios.,Hace 2 años,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2022
Hay mejores locales de venta de alitas,Hace 2 años,2 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,-1,06/22/2022
"Buena comida, el servicio puede mejorar",Hace 5 años,3 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,0,06/23/2019
Son buenas y la musica tambien son,Hace 2 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2022
Excelente lugar sabor delicioso,Hace 5 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
Son buenas en sabor y atencion,Hace 4 años,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2020
Muy lindo el lugar,Hace 5 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
"Buenas alitas, pero no vayan muy tarde",Hace 5 años,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
Podrían tener un menú más variado,Hace 6 años,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2018
Excelente! Buena ubicación.,Hace 6 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2018
Muy buen servicio,Hace 5 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
"Increíble lugar, estupenda atención",Hace 2 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2022
Muy rico todo,Hace 5 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
Buen servicio buenas Alitas y papitas,Hace 6 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2018
Muy buenas alitas!!!,Hace 5 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
La atención No es muy buena,Hace 6 años,1 estrella,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,-1,06/23/2018
"El sabor es normal, nada fuera de lo normal",Hace 5 años,3 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,0,06/23/2019
"Alitas deliciosas, excelente atención",Hace 6 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2018
Atención excelente y buena comida,Hace 5 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
Las mejores alitas de Quito,Hace 2 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2022
Excelente restaurante!,Hace 3 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2021
"Excelente atención, comida excelente!",Hace 6 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2018
Deliciosas alitas 🤗🤗🤗…,Hace 3 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2021
Exquisito y buenas promociones,Hace 6 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2018
Excelente lugar y atención,Hace 3 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2021
Nos encanta este lugar,Hace 4 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2020
"Acogedor lugar, rica comida",Hace 2 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2022
Cerveza Sanchez recomendada...!!!,Hace 2 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2022
Exelente atención,Hace 2 años,3 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,0,06/22/2022
Excelente sabor,Hace 5 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
Buena comida y ambiente!,Hace 6 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2018
"Buenísimo, recomendado 👍🏼👍🏼👍🏼…",Hace 2 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2022
Muy bueno,Hace 6 años,3 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,0,06/23/2018
Delicioso,Hace 2 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2022
Buen servicio,Hace 3 años,4 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2021
Buen producto,Hace 4 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/22/2020
Excelente servicio,Hace 6 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2018
Buena comida y atención,Hace 5 años,5 estrellas,Alitas Benditas,Restaurante,Restaurante de alas de pollo,"Isabel La Católica, N12 54, Quito 170109","('-0.204519', '-78.4819119')",-0.204519,-78.4819119,1,06/23/2019
