Comentario,Fecha,Estrellas,Nombre,Tipo Establecimiento,Tipo,Dirección,Coordenadas,Latitud,Longitud,Calificación,Fecha_numero
Un buen lugar para tomar cervezas. Ciertos dias desde las 4 hasta las 6 pm la pinta cuesta 4 usd. Precios unificados de todas las cervecerías artesanales que fluctúan dentro de ese rango 4 usd / 4.5 usd .,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Es mejor la de la pradera. Fuí y no había donde sentarse en la parte de adentro y te dan mesa al aire libre. El frío suele incomodar,Hace 2 años,4 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2022
Hoy visite a sinners por 1ra vez nos encantó el servicio la música y la buena vibra de las chicas estuvimos en la parte de arriba donde está el juego de futbolin  la comida salió súper rápido. Pedimos 3 hamburguesas y están buenísimas las papas crujientes.  Y la cerveza belgian y coco ginger fueron las  favoritas,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"Buen lugar acogedo, buen Ambiente pero sobre todo buena cerveza..",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"Un excelente y muy acogedor lugar para degustar una gran variedad de platos y licores al gusto.
Sus precios son algo cómodos aunque no descarto contar con un poco más de dinero en caso de que se busque degustar lo mejor del menú.",Hace un año,4 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"El lugar es exelente, buen ambiente, buena música y ni hablar de la variedad de cervezas 🥰 La atención es muy buena y amo que sea pero friendly súper recomendado ❤️❤️…",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"Gracias por atender mi dieta Keto y prepararme una super hamburguesa sin pan, sino con hongos portobelo, sin estar en la carta gentilmente se esmeraron y estaba deliciosa. Sigan con la excelente atención",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"La cerveza y comida estuvieron muy bien. Lamentablemente el trato de la mesera no fue el mejor. A las 21:10 nos comentó que a las 22:00 cerraban caja y teníamos que estar fuera. Nos metió bastante prisa en todo sentido, lo cual no permitió disfrutar del último rato sabiendo que iban a cerrar el local. Deberían mejorar el trato al cliente.",Hace un año,3 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,0,06/23/2023
"Bonito lugar. Cerveza rica (no todas). Recomendada la Ipa Coco Ginger. Probamos el tiramisú y se sentía el azucar granulado... No muy bueno. Por lo demás, vale.",Hace un año,4 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"Atención excelente de parte de Zuley, muy amable y atenta nos ofreció la cerveza del mes Psycho sour que estuvo deliciosa. El lugar está muy chevere para una noche con amigos!",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"La cerveza, la comida y el lugar muy recomendados 👌…",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"El lugar es lindo y la cerveza es buena pero nunca dejan usar el segundo pisos ni las mesas de juego, siempre te dicen que está cerrado o que abre en la tarde y jamás lo abren",Hace un año,3 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,0,06/23/2023
Buen lugar y excelente servicio,Hace un mes,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,05/23/2024
"Los cócteles son muy malos, pedimos uno que tenia whisky y helado de vainilla y sabía muy mal, nos cobraron a pesar se quejarnos. Sin embargo la cerveza está buena",Hace un año,3 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,0,06/23/2023
Las mejores alitas que he probado 🙌🏼,Hace un mes,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,05/23/2024
El lugar es muy agradable excelente servicios tambien excelente cerveza y la antencion de de la señorita yurexy,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"Excelente lugar, los meseros son super amables y están atentos si deseas pedir algo más.
El lugar es acogedor y con espacio para mantener la distancia, la música no está tan fuerte y se puede conversar.",Hace 2 años,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2022
"Excelente atención. Las picadas estuvieron deliciosas. Particularmente, el pollo muy bien hecho. Jugoso y ahumado. Recomendado",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"Me gusto full el lugar y el ambiente, a las cervezas le falta un poco pero la comida estaba muy rica",Hace un año,4 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"Me gustó mucho esta cerveceria que además se preocupa por temas ambientales ya que el día que les visité estaban haciendo un evento para ayudar al zoo de Quito para construir un hábitat para una nutria rescatada y donando parte de sus ventas para este proposito. Es muy buena la cerveza, la comida y la atención. Además puedes jugar ping-pong y futbolin. Los baños limpios. Hubo una fila un poco larga el rato de pagar pero se entiende ya que estaban a full y mucha gente pide cuentas separadas.",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Linda experiencia en sinners buen ambiente música y servicio 10/10 y muy buena cerveza. Excelente,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"Me parece un lugar muy agradable, buen ambiente y buena música.",Hace 7 meses,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,11/25/2023
Es un lugar chill para ir con amigos o un date,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"Excelente lugar, excelente servicio",Hace 2 meses,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,04/23/2024
"He visitado el nuevo local de la floresta y realmente es un ambiente que recuerda mucho al sinners de antes,  un lugar tranquilo , con ambiente tradicional de PUB. La atención increíble y la cerveza con la calidad de siempre. Un lugar ideal para disfrutar de un libro solo o para conversar a gusto con los panas y pegarse unas partidas de ping pong. Recomendadisimo.",Hace 2 años,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2022
"Sus cervezas y su comida y su ambiente, todo es impecable!",Hace 6 meses,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,12/25/2023
"Fue muy buen servicio  y  también buena comida sabrosa  se lo recomiendo  ,es chevere el lugar y seguro",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"Buena biela, comida chata. El servicio de nuestro mesero una payasada. Pedimos una pizza y nos trae un cocktail, le dijimos que no pedimos esa bebida y nos empezó a discutir, que vergüenza tener empleados asi. Encima mas nos quizo cobrar a la fuerza, le tuve que decir NO. Tu sabes quien eres chamo, no deberias estar en esta clase de negocio si te vas a portar como un guambra, que pena que este payaso represente este sitio que tanto me gusta.",Hace un año,3 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,0,06/23/2023
"Excelente lugar, el personal muy atento. La cerveza citrus nuestra favorita.",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"Deliciosa cerveza chumadora, hamburguesa 8/10 pero a las brochetas les faltaba sabor, igual a los acompañantes. Igual volveremos porque está cerca. 😁🧐…",Hace un año,4 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"El lugar es muy bueno, las cervezas deliciosas (en especial la coco ginger), la atención excelente, recomiendo ir los viernes antes de las 5, pues se llena rápido.",Hace 2 años,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2022
"Buenos precios , buena atención , abren los lunes hasta tare , recomendado .
Las cervezas un poquito regular , por mejorar los sabores pero de allí recomendado",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"Una de las mejores cervecerías de Quito!!
Su Belguim y su Capuccino Stout son mis favoritas!

Si vistan Quito deben para por una cerveza aquí",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"La pasé increíble, me sentía triste y los chicos se encargaron de hacerme el día mas lindo y feliz, Mauro un verdadero amoooooor, Estef, Marco y David wow y la chica pelirroja re linda, me sentí feliz de conocer gente Quiteña linda al fin 🫶🏽 las cervezas de temporada uffffffffff, gracias Sinners, seguro nos vemos pronto…",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Excelente ambiente buena cerveza buena comida recomendado,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"Buena atención, buen ambiente y la cerveza muy buena",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
El ambiente super relajado y tranquilo; personal amable; localización perfecta. Si quieren un lugar tranca para tomar unas cuantas artesanales este es el lugar adecuado.,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"Excelente lugar para pasar un tiempo con amigos. Rica comida, exquisita cerveza!",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Excelente servicio! Lo máximo,Hace 2 meses,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,04/23/2024
"De las mejores cervecerías de la ciudad, la música, el ambiente y la atención fueron excelentes. 100% recomendado.",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Habiendo mesas disponibles adentro nos colo afuera en la zona si cubierta en un clima que amenazaba con llover después de eso llegaron unos extranjeros que por cierto debo aclara no tenían reserva y les pusieron en una mesa en el interior.... Nosotros tuvimos que hablar con otra mesera y ella si nos colocó adentro y nos percatamos que si había espacio por lo que no entendemos la acción de la primera mesera... La primera mesera que fue la que nos colocó afuera fue una chica delgada y rubia que me gustaría saber por qué nos hizo eso en fin en cuanto al lugar muy bonito la cerveza es muy bueno así como el menú de comida lo recomiendo pero mi bajo puntuación fue por la mala experiencia de que nos coloquen afuera habiendo espacio y ojo no era cuestión de aforo.....,Hace 2 años,2 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,-1,06/23/2022
Muy agradable el ambiente y el happy hour es lo mejor!!,Hace 11 meses,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,07/28/2023
"Excelente servicio, comida deliciosa y cerveza única",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"Excelente cerveza, rica comida! Es un excelente lugar para pasarla bien",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
"Un lugar muy acogedor, sería bueno agrandarlo ya que hay veces que no hay espacio. Pero por lo demás es muy buena la comida y la cerveza.",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Execelente servicio muy cálido y buena música para compartir con amigos,Hace 11 meses,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,07/28/2023
"Me encantan las cervezas que tienen, la comida también es muy buena y el ambiente",Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
Son mi lugar seguro,Hace 2 meses,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,04/23/2024
Excelente servicio. Buen ambiente y la cerveza no deja que desear,Hace un año,5 estrellas,SINNERS Microcervecería Floresta,Bar,Pub,"Andalucía N24-368 y, Quito 170109","('-0.2058599', '-78.4837398')",-0.2058599,-78.4837398,1,06/23/2023
